NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV
ALUNO-194,2022,,,,,19.0,,,0.0,,,
ALUNO-195,2020,,,,,,,,1.0,,,
ALUNO-195,2021,,,,,13.0,,,0.0,,,
ALUNO-195,2022,2.0,7.50002,5.0,4.833333333333333,13.0,8.046833064949007,6.745479946323136,1.0,6.25,7.5,7.722223333333334
ALUNO-196,2020,,,,,,,,1.0,,,
ALUNO-196,2021,,,,,13.0,,,0.0,,,
ALUNO-196,2022,3.0,9.16668,5.0,7.055555555555554,13.0,8.535551619433198,7.254680434997751,1.0,7.65625,5.625,6.95833
ALUNO-197,2020,3.0,8.33334,10.0,8.666666666666666,12.0,9.6,8.832500666666666,1.0,8.958333333333332,7.5,8.5
ALUNO-197,2021,3.0,8.3,10.0,6.0,13.0,7.2,7.751,0.0,8.1,7.5,8.6
ALUNO-197,2022,4.0,10.00002,10.0,7.688888888888889,14.0,8.751352813852813,8.354717840548341,0.0,8.125,5.625,8.458337499999999
ALUNO-198,2020,6.0,0.0,10.0,4.5,16.0,6.1,5.518958,1.0,5.78125,5.625,6.291665
ALUNO-198,2021,,,,,17.0,,,0.0,,,
ALUNO-198,2022,,,,,18.0,,,0.0,,,
ALUNO-199,2020,3.0,6.25,5.0,7.666666666666667,14.0,4.8,6.658610666666666,1.0,8.125,7.5,7.388886666666666
ALUNO-199,2021,,,,,15.0,,,0.0,,,
ALUNO-199,2022,,,,,16.0,,,0.0,,,
ALUNO-2,2020,,,,,,,,1.0,,,
ALUNO-2,2021,,,,,13.0,,,0.0,,,
ALUNO-2,2022,0.0,10.00002,5.0,8.816666666666666,13.0,7.58170509886757,7.675509353106849,1.0,5.625,7.5,7.916665
ALUNO-20,2020,,,,,,,,1.0,,,
ALUNO-20,2021,,,,,13.0,,,0.0,,,
ALUNO-20,2022,0.0,10.00002,10.0,8.466666666666667,13.0,9.552042160737813,8.616243765480895,1.0,5.625,7.5,8.5
ALUNO-200,2020,4.0,7.91667,10.0,5.666666666666667,13.0,5.8,7.355834833333334,1.0,8.125,7.5,8.5416725
ALUNO-200,2021,4.0,7.5,10.0,3.3,14.0,1.7,4.788,0.0,6.7,6.9,3.5
ALUNO-200,2022,4.0,7.91667,5.0,5.611111111111112,15.0,7.10179526355997,6.874873274934217,0.0,7.65625,7.5,7.625
ALUNO-201,2020,3.0,7.08333,5.0,8.0,14.0,9.4,7.718541500000001,1.0,7.96875,7.5,7.4166675
ALUNO-201,2021,4.0,5.8,5.0,6.4,15.0,5.6,5.636,0.0,8.3,0.0,6.7
ALUNO-201,2022,5.0,8.33334,5.0,4.033333333333333,16.0,6.047619047619048,6.438413142857143,0.0,7.5,7.5,7.944443333333334
ALUNO-202,2020,2.0,0.0,5.0,0.0,12.0,2.9,3.7799986666666667,1.0,6.458333333333334,6.875,6.833326666666666
ALUNO-202,2021,,,,,13.0,,,0.0,,,
ALUNO-202,2022,,,,,14.0,,,0.0,,,
ALUNO-203,2020,,,,,,,,1.0,,,
ALUNO-203,2021,,,,,13.0,,,0.0,,,
ALUNO-203,2022,2.0,9.50002,10.0,5.5,13.0,9.0,7.329169333333334,1.0,6.25,6.875,5.833336666666667
ALUNO-204,2020,,,,,,,,1.0,,,
ALUNO-204,2021,,,,,13.0,,,0.0,,,
ALUNO-204,2022,1.0,8.000020000000001,5.0,4.5,13.0,7.444444444444445,6.575002222222222,1.0,6.25,7.5,7.555556666666667
ALUNO-205,2020,,,,,,,,1.0,,,
ALUNO-205,2021,,,,,13.0,,,0.0,,,
ALUNO-205,2022,0.0,8.500020000000001,5.0,9.166666666666666,13.0,8.262108262108262,7.664923985754986,1.0,5.625,7.5,7.583335
ALUNO-206,2020,6.0,0.0,10.0,2.0,16.0,4.3,5.2162495,1.0,7.8125,7.5,7.1249975
ALUNO-206,2021,7.0,8.8,10.0,2.0,17.0,4.2,5.143,0.0,7.7,0.0,6.3
ALUNO-206,2022,,,,,18.0,,,0.0,,,
ALUNO-207,2020,,,,,,,,1.0,,,
ALUNO-207,2021,3.0,8.3,5.0,5.3,13.0,3.9,5.504,1.0,7.5,6.9,4.4
ALUNO-207,2022,3.0,0.0,5.0,3.722222222222223,13.0,3.724695192086496,4.571673982861744,0.0,6.40625,7.5,5.9583275
ALUNO-208,2020,2.0,9.000020000000001,10.0,5.0,11.0,9.4,7.8425020000000005,0.0,8.125,7.5,7.5
ALUNO-208,2021,2.0,7.0,5.0,4.5,12.0,6.3,6.45,0.0,7.5,7.5,8.0
ALUNO-208,2022,,,,,13.0,,,0.0,,,
ALUNO-209,2020,0.0,9.500020000000001,5.0,10.0,9.0,10.0,9.075004,1.0,10.0,6.25,10.00001
ALUNO-209,2021,1.0,8.5,5.0,4.2,10.0,7.9,7.167,0.0,8.1,7.5,9.2
ALUNO-209,2022,,,,,11.0,,,0.0,,,
ALUNO-21,2020,,,,,,,,1.0,,,
ALUNO-21,2021,,,,,13.0,,,0.0,,,
ALUNO-21,2022,3.0,7.91667,2.5,5.166666666666667,13.0,5.649085968379447,5.652385860342557,1.0,7.03125,5.0,6.222216666666668
ALUNO-210,2020,5.0,10.000020000000001,10.0,5.666666666666667,13.0,9.1,8.213058666666669,1.0,8.541666666666666,7.5,8.277783333333332
ALUNO-210,2021,,,,,14.0,,,0.0,,,
ALUNO-210,2022,,,,,15.0,,,0.0,,,
ALUNO-211,2020,,,,,,,,1.0,,,
ALUNO-211,2021,,,,,13.0,,,0.0,,,
ALUNO-211,2022,1.0,9.000020000000001,5.0,8.416666666666668,13.0,8.935626102292769,7.856571887125221,1.0,6.25,7.5,8.055556666666666
ALUNO-212,2020,0.0,7.4166799999999995,10.0,7.0,8.0,10.0,6.345836,1.0,2.5,4.375,2.5833399999999997
ALUNO-212,2021,0.0,9.5,5.0,4.3,9.0,8.3,5.663,0.0,2.5,5.0,4.7
ALUNO-212,2022,0.0,9.50002,5.0,6.766666666666666,10.0,8.944141289679047,6.344244591269144,0.0,2.8125,4.375,5.166655
ALUNO-213,2020,2.0,9.000020000000001,5.0,9.0,12.0,9.7,8.081669333333334,1.0,8.749999999999998,5.0,7.833336666666668
ALUNO-213,2021,3.0,9.6,10.0,7.5,13.0,9.4,8.761,0.0,8.8,7.5,8.9
ALUNO-213,2022,,,,,14.0,,,0.0,,,
ALUNO-214,2020,,,,,,,,1.0,,,
ALUNO-214,2021,,,,,13.0,,,0.0,,,
ALUNO-214,2022,2.0,9.50002,5.0,4.75,13.0,8.832425892317,6.417875178463399,1.0,3.333333333333333,5.625,6.777773333333334
ALUNO-215,2020,1.0,9.500020000000001,10.0,10.0,9.0,9.3,8.874585000000002,1.0,7.8125,7.5,7.666665
ALUNO-215,2021,,,,,10.0,,,0.0,,,
ALUNO-215,2022,,,,,11.0,,,0.0,,,
ALUNO-216,2020,8.0,8.75001,10.0,7.4,18.0,0.0,5.960001,1.0,0.0,5.625,0.0
ALUNO-216,2021,,,,,19.0,,,0.0,,,
ALUNO-216,2022,,,,,20.0,,,0.0,,,
ALUNO-217,2020,1.0,8.000020000000001,10.0,9.5,9.0,9.4,8.942503,1.0,8.125,7.5,9.000005
ALUNO-217,2021,1.0,8.5,5.0,7.1,10.0,8.8,7.765,0.0,8.1,7.5,8.4
ALUNO-217,2022,2.0,6.91668,10.0,8.133333333333333,11.0,9.876543209876544,8.48808864197531,0.0,6.666666666666666,7.5,8.888893333333334
ALUNO-218,2020,,,,,,,,1.0,,,
ALUNO-218,2021,0.0,9.5,10.0,6.9,13.0,10.0,8.821,1.0,8.1,7.5,9.7
ALUNO-218,2022,1.0,9.50002,10.0,6.916666666666666,13.0,9.031578947368422,8.362568122807017,0.0,6.5625,7.5,9.083335
ALUNO-219,2020,2.0,9.500020000000001,10.0,5.0,11.0,7.9,7.832084999999999,1.0,8.4375,8.75,7.916665
ALUNO-219,2021,2.0,0.0,5.0,1.9,12.0,4.2,4.176,0.0,8.1,6.9,4.8
ALUNO-219,2022,2.0,10.00002,5.0,2.666666666666667,13.0,5.296296296296296,5.810649259259259,0.0,6.458333333333334,7.5,6.611106666666666
ALUNO-22,2020,,,,,,,,1.0,,,
ALUNO-22,2021,,,,,13.0,,,0.0,,,
ALUNO-22,2022,0.0,8.000020000000001,10.0,9.25,13.0,8.982056590752244,8.098496318150449,1.0,4.6875,7.5,7.166665
ALUNO-220,2020,,,,,,,,1.0,,,
ALUNO-220,2021,,,,,13.0,,,0.0,,,
ALUNO-220,2022,1.0,9.50002,5.0,3.75,13.0,9.326599326599329,6.631987865319865,1.0,5.833333333333334,7.5,6.166663333333333
ALUNO-221,2020,,,,,,,,1.0,,,
ALUNO-221,2021,3.0,9.2,5.0,1.8,13.0,2.8,4.442,1.0,5.8,7.5,3.9
ALUNO-221,2022,3.0,8.75001,5.0,2.666666666666667,13.0,3.613701372997712,4.932115107932876,0.0,6.09375,7.5,4.7083275
ALUNO-222,2020,1.0,9.000020000000001,10.0,9.5,8.0,7.8,8.478752,1.0,7.1875,7.5,8.25
ALUNO-222,2021,,,,,9.0,,,0.0,,,
ALUNO-222,2022,,,,,10.0,,,0.0,,,
ALUNO-223,2020,1.0,9.000020000000001,5.0,5.0,10.0,5.2,6.59278,1.0,8.541666666666668,6.875,8.055556666666668
ALUNO-223,2021,,,,,11.0,,,0.0,,,
ALUNO-223,2022,,,,,12.0,,,0.0,,,
ALUNO-224,2020,,,,,,,,1.0,,,
ALUNO-224,2021,,,,,13.0,,,0.0,,,
ALUNO-224,2022,1.0,9.50002,5.0,3.333333333333333,13.0,8.607226107226108,6.606168554778556,1.0,5.625,7.5,7.277773333333333
ALUNO-225,2020,4.0,9.58335,10.0,8.333333333333334,14.0,9.7,8.845558333333333,1.0,8.749999999999998,7.5,8.277783333333334
ALUNO-225,2021,5.0,8.3,10.0,6.0,15.0,6.7,7.138,0.0,7.5,6.9,6.7
ALUNO-225,2022,5.0,9.16668,5.0,7.388888888888888,16.0,7.085185035552683,6.957316284888314,0.0,8.125,5.0,6.6666675
ALUNO-226,2020,2.0,8.500020000000001,10.0,7.5,11.0,7.4,7.849446666666667,1.0,8.125,5.625,8.222223333333332
ALUNO-226,2021,2.0,0.0,5.0,4.3,12.0,4.2,4.617,0.0,7.1,5.6,5.8
ALUNO-226,2022,,,,,13.0,,,0.0,,,
ALUNO-227,2020,3.0,8.75001,5.0,6.333333333333333,15.0,3.0,5.981250166666666,0.0,7.8125,7.5,6.0416625
ALUNO-227,2021,,,,,16.0,,,0.0,,,
ALUNO-227,2022,,,,,17.0,,,0.0,,,
ALUNO-228,2020,,,,,,,,1.0,,,
ALUNO-228,2021,,,,,13.0,,,0.0,,,
ALUNO-228,2022,1.0,10.00002,5.0,1.5,13.0,4.87037037037037,5.312964074074074,1.0,5.625,6.875,6.44444
ALUNO-229,2020,1.0,7.33334,5.0,0.0,10.0,7.8,5.890556,1.0,7.916666666666668,7.5,7.777776666666667
ALUNO-229,2021,0.0,8.5,5.0,4.0,11.0,0.0,5.054,1.0,6.9,7.5,7.3
ALUNO-229,2022,0.0,8.000020000000001,5.0,8.0,12.0,5.10897435897436,6.025962871794872,0.0,4.375,5.0,5.83333
ALUNO-23,2020,,,,,,,,1.0,,,
ALUNO-23,2021,,,,,13.0,,,0.0,,,
ALUNO-23,2022,1.0,8.000020000000001,5.0,9.25,13.0,7.7986963456071,7.78265826912142,1.0,6.5625,7.5,8.333335
ALUNO-230,2020,3.0,8.75001,5.0,2.3333333333333335,14.0,6.1,5.0047223333333335,1.0,5.833333333333333,4.375,4.611106666666667
ALUNO-230,2021,,,,,15.0,,,0.0,,,
ALUNO-230,2022,,,,,16.0,,,0.0,,,
ALUNO-231,2020,6.0,8.33334,10.0,4.333333333333333,16.0,3.7,5.9597921666666664,1.0,7.03125,5.0,6.5833325
ALUNO-231,2021,7.0,9.2,10.0,5.4,17.0,8.6,7.698,0.0,8.0,6.9,7.5
ALUNO-231,2022,,,,,18.0,,,0.0,,,
ALUNO-232,2020,,,,,,,,1.0,,,
ALUNO-232,2021,5.0,8.3,5.0,6.7,13.0,7.2,7.331,1.0,8.3,7.5,8.2
ALUNO-232,2022,6.0,8.33334,5.0,6.688888888888889,13.0,8.191793021556448,7.676832382089068,0.0,8.4375,8.125,8.55556
ALUNO-233,2020,,,,,,,,1.0,,,
ALUNO-233,2021,,,,,13.0,,,0.0,,,
ALUNO-233,2022,0.0,9.50002,10.0,6.600000000000001,13.0,7.287179487179487,7.560770897435898,1.0,5.0,7.5,7.916665
ALUNO-234,2020,,,,,,,,1.0,,,
ALUNO-234,2021,,,,,13.0,,,0.0,,,
ALUNO-234,2022,0.0,9.50002,10.0,9.033333333333331,13.0,8.697435897435899,8.121155846153847,1.0,5.0,6.25,7.5
ALUNO-235,2020,3.0,8.333350000000001,10.0,7.666666666666667,12.0,9.0,8.125001833333334,1.0,7.5,7.5,7.2916675
ALUNO-235,2021,3.0,9.2,10.0,6.6,13.0,6.9,7.544,0.0,7.3,5.6,8.1
ALUNO-235,2022,4.0,6.66666,10.0,5.677777777777778,14.0,7.725859160868649,6.922391887729286,0.0,6.875,6.875,5.9999925
ALUNO-236,2020,,,,,,,,1.0,,,
ALUNO-236,2021,,,,,13.0,,,0.0,,,
ALUNO-236,2022,0.0,8.500020000000001,10.0,8.766666666666667,13.0,8.958078958078957,8.207451124949126,1.0,5.625,7.5,7.5
ALUNO-237,2020,,,,,,,,1.0,,,
ALUNO-237,2021,,,,,13.0,,,0.0,,,
ALUNO-237,2022,2.0,9.000020000000001,5.0,4.0,13.0,7.230347674459984,6.622459534891997,1.0,6.041666666666667,7.5,8.111106666666666
ALUNO-238,2020,2.0,9.000020000000001,5.0,4.0,13.0,8.4,6.492502,1.0,5.625,5.0,7.75
ALUNO-238,2021,2.0,8.5,5.0,2.1,14.0,1.3,3.663,0.0,5.0,4.4,3.5
ALUNO-238,2022,,,,,15.0,,,0.0,,,
ALUNO-239,2020,,,,,,,,1.0,,,
ALUNO-239,2021,,,,,13.0,,,0.0,,,
ALUNO-239,2022,1.0,8.500020000000001,5.0,6.75,13.0,7.462962962962964,6.309259592592594,1.0,4.375,5.625,5.583325
ALUNO-24,2020,,,,,,,,1.0,,,
ALUNO-24,2021,,,,,13.0,,,0.0,,,
ALUNO-24,2022,2.0,10.00002,10.0,6.75,13.0,9.320987654320987,8.26975686419753,1.0,6.458333333333333,6.875,8.611119999999998
ALUNO-240,2020,,,,,,,,1.0,,,
ALUNO-240,2021,3.0,8.8,10.0,6.9,13.0,6.1,7.629,1.0,7.3,7.5,8.4
ALUNO-240,2022,,,,,13.0,,,0.0,,,
ALUNO-241,2020,1.0,9.000020000000001,5.0,9.5,11.0,8.8,7.285002,1.0,2.5,6.25,6.75
ALUNO-241,2021,2.0,7.9,5.0,0.0,12.0,0.4,2.86,0.0,4.1,5.6,2.6
ALUNO-241,2022,2.0,7.916679999999999,5.0,2.5,13.0,4.405425492382014,4.55608576514307,0.0,4.166666666666666,5.0,4.83333
ALUNO-242,2020,1.0,9.000020000000001,5.0,5.5,11.0,7.4,6.707085000000001,1.0,7.1875,6.25,6.916665
ALUNO-242,2021,2.0,8.5,5.0,2.9,12.0,5.4,5.833,0.0,7.1,7.5,6.8
ALUNO-242,2022,2.0,9.000020000000001,5.0,3.333333333333333,13.0,8.325901151988107,6.454070897064289,0.0,6.458333333333334,6.875,6.944443333333333
ALUNO-243,2020,,,,,,,,1.0,,,
ALUNO-243,2021,0.0,8.5,10.0,3.2,13.0,5.0,6.354,1.0,7.5,7.5,6.8
ALUNO-243,2022,,,,,13.0,,,0.0,,,
ALUNO-244,2020,,,,,,,,1.0,,,
ALUNO-244,2021,,,,,13.0,,,0.0,,,
ALUNO-244,2022,0.0,9.50002,10.0,8.283333333333333,13.0,8.944444444444445,8.143474555555557,1.0,5.3125,7.5,7.333335
ALUNO-245,2020,,,,,,,,1.0,,,
ALUNO-245,2021,,,,,13.0,,,0.0,,,
ALUNO-245,2022,0.0,8.500020000000001,5.0,3.8,13.0,5.765669515669515,5.246467903133903,1.0,0.0,7.5,6.16666
ALUNO-246,2020,1.0,9.500020000000001,5.0,8.0,10.0,8.3,7.6391686666666665,1.0,7.083333333333333,6.875,7.666666666666666
ALUNO-246,2021,1.0,9.0,5.0,4.6,11.0,8.8,7.013,0.0,8.5,5.6,7.7
ALUNO-246,2022,1.0,9.000020000000001,5.0,5.25,12.0,7.473232323232324,6.736315131313132,0.0,6.041666666666667,6.875,7.5
ALUNO-247,2020,,,,,,,,1.0,,,
ALUNO-247,2021,0.0,10.0,5.0,6.8,13.0,8.3,8.013,1.0,8.1,7.5,9.7
ALUNO-247,2022,1.0,10.00002,5.0,4.166666666666667,13.0,7.888471177944862,6.300611568922306,0.0,4.6875,6.875,6.16666
ALUNO-248,2020,,,,,,,,1.0,,,
ALUNO-248,2021,,,,,13.0,,,0.0,,,
ALUNO-248,2022,1.0,9.000020000000001,5.0,7.5,13.0,9.428571428571429,7.660716285714286,1.0,6.25,7.5,7.5
ALUNO-249,2020,,,,,,,,1.0,,,
ALUNO-249,2021,1.0,8.5,5.0,2.1,13.0,7.9,6.025,1.0,7.5,7.5,5.8
ALUNO-249,2022,,,,,13.0,,,0.0,,,
ALUNO-25,2020,,,,,,,,1.0,,,
ALUNO-25,2021,,,,,13.0,,,0.0,,,
ALUNO-25,2022,0.0,7.50002,10.0,9.1,13.0,8.346320346320347,7.95176506926407,1.0,3.125,7.5,8.249995
ALUNO-250,2020,,,,,,,,1.0,,,
ALUNO-250,2021,,,,,13.0,,,0.0,,,
ALUNO-250,2022,0.0,10.00002,10.0,9.25,13.0,9.087179487179489,8.361187897435897,1.0,4.6875,6.25,8.0
ALUNO-251,2020,1.0,8.500020000000001,10.0,10.0,9.0,8.9,8.575835333333334,1.0,7.291666666666667,7.5,7.333333333333333
ALUNO-251,2021,2.0,9.0,10.0,7.3,10.0,6.7,7.976,0.0,8.5,7.5,8.4
ALUNO-251,2022,2.0,8.000020000000001,10.0,7.833333333333334,11.0,7.906846240179574,8.011927248035915,0.0,6.25,7.5,8.444446666666668
ALUNO-252,2020,,,,,,,,1.0,,,
ALUNO-252,2021,0.0,10.0,5.0,5.9,13.0,10.0,7.473,1.0,7.2,7.5,6.6
ALUNO-252,2022,0.0,9.000020000000001,5.0,8.666666666666666,13.0,9.285714285714285,7.755061190476191,0.0,5.3125,7.5,7.416665
ALUNO-253,2020,,,,,,,,1.0,,,
ALUNO-253,2021,,,,,13.0,,,0.0,,,
ALUNO-253,2022,0.0,9.50002,5.0,6.0,13.0,10.0,7.416668,1.0,5.625,6.875,7.58333
ALUNO-254,2020,,,,,,,,1.0,,,
ALUNO-254,2021,,,,,13.0,,,0.0,,,
ALUNO-254,2022,0.0,9.50002,10.0,5.416666666666666,13.0,9.649122807017545,7.775658894736842,1.0,5.625,7.5,7.499995
ALUNO-255,2020,,,,,,,,1.0,,,
ALUNO-255,2021,,,,,13.0,,,0.0,,,
ALUNO-255,2022,0.0,10.00002,10.0,8.366666666666667,13.0,9.06060606060606,8.397956545454546,1.0,5.625,7.5,8.0
ALUNO-256,2020,,,,,,,,1.0,,,
ALUNO-256,2021,,,,,13.0,,,0.0,,,
ALUNO-256,2022,1.0,7.416679999999999,10.0,7.5,13.0,9.583333333333334,8.000000666666667,1.0,6.25,7.5,7.33333
ALUNO-257,2020,,,,,,,,1.0,,,
ALUNO-257,2021,,,,,13.0,,,0.0,,,
ALUNO-257,2022,2.0,9.50002,5.0,8.5,13.0,8.585858585858585,7.585228383838384,1.0,6.458333333333334,7.5,6.611106666666666
ALUNO-258,2020,,,,,,,,1.0,,,
ALUNO-258,2021,0.0,7.8,5.0,5.3,13.0,10.0,6.283,1.0,2.5,7.5,4.8
ALUNO-258,2022,0.0,7.916679999999999,5.0,5.666666666666666,13.0,5.72182089209953,5.790196511753241,0.0,5.0,4.375,6.416655
ALUNO-259,2020,7.0,9.16668,10.0,7.666666666666667,17.0,9.1,8.753335833333333,1.0,8.75,7.5,9.2916725
ALUNO-259,2021,,,,,18.0,,,0.0,,,
ALUNO-259,2022,,,,,19.0,,,0.0,,,
ALUNO-26,2020,,,,,,,,1.0,,,
ALUNO-26,2021,,,,,13.0,,,0.0,,,
ALUNO-26,2022,0.0,9.000020000000001,5.0,9.166666666666666,13.0,8.721340388007054,7.738020410934745,1.0,5.9375,7.5,7.083335
ALUNO-260,2020,,,,,,,,1.0,,,
ALUNO-260,2021,0.0,9.5,5.0,4.5,13.0,6.7,6.75,1.0,7.5,7.5,7.8
ALUNO-260,2022,0.0,9.000020000000001,5.0,7.5,13.0,8.607340372046254,7.56313707440925,0.0,6.25,7.5,7.833335
ALUNO-261,2020,3.0,9.16668,2.5,6.333333333333333,16.0,8.8,7.251668666666667,0.0,7.5,7.5,7.79167
ALUNO-261,2021,4.0,9.2,2.5,5.9,17.0,7.8,6.899,0.0,8.4,7.5,7.0
ALUNO-261,2022,,,,,18.0,,,0.0,,,
ALUNO-262,2020,5.0,7.91667,10.0,6.666666666666667,15.0,9.2,8.221251333333335,1.0,9.0625,5.0,9.250005
ALUNO-262,2021,6.0,9.2,10.0,7.7,16.0,6.9,7.903,0.0,7.8,7.5,7.7
ALUNO-262,2022,7.0,8.75001,10.0,6.844444444444444,17.0,5.245783628136569,7.054851281182869,0.0,7.8125,6.25,6.777773333333332
ALUNO-263,2020,5.0,9.58335,10.0,6.333333333333333,15.0,9.5,8.386113666666667,1.0,8.958333333333332,6.875,8.388893333333336
ALUNO-263,2021,6.0,7.9,10.0,6.5,16.0,7.8,7.694,0.0,8.0,7.5,7.5
ALUNO-263,2022,7.0,0.0,10.0,5.577777777777778,17.0,7.947303921568628,6.591127006535949,0.0,8.125,5.625,7.555553333333333
ALUNO-264,2020,,,,,,,,1.0,,,
ALUNO-264,2021,,,,,13.0,,,0.0,,,
ALUNO-264,2022,1.0,10.00002,5.0,6.75,13.0,6.773809523809523,7.035319904761904,1.0,6.25,7.5,7.27778
ALUNO-265,2020,4.0,8.75001,5.0,6.0,15.0,10.0,7.630557666666667,1.0,8.125,6.875,7.777783333333335
ALUNO-265,2021,,,,,16.0,,,0.0,,,
ALUNO-265,2022,,,,,17.0,,,0.0,,,
ALUNO-266,2020,1.0,8.500020000000001,10.0,8.5,9.0,8.9,8.336252,1.0,8.4375,5.625,8.0
ALUNO-266,2021,2.0,9.0,10.0,6.8,10.0,8.3,7.892,0.0,7.5,6.3,8.0
ALUNO-266,2022,2.0,9.000020000000001,10.0,7.0,11.0,8.13529767623928,7.834006201914523,0.0,6.666666666666666,5.625,8.38889
ALUNO-267,2020,3.0,9.16668,5.0,8.0,14.0,9.7,8.370558666666668,1.0,8.958333333333334,5.625,9.777786666666666
ALUNO-267,2021,4.0,9.2,5.0,8.2,15.0,8.9,8.014,1.0,8.3,6.3,8.6
ALUNO-267,2022,4.0,9.16668,5.0,7.866666666666667,16.0,9.72463768115942,7.798470369565218,0.0,7.34375,5.625,7.8333325
ALUNO-268,2020,,,,,,,,1.0,,,
ALUNO-268,2021,,,,,13.0,,,0.0,,,
ALUNO-268,2022,0.0,9.000020000000001,5.0,7.25,13.0,10.0,8.000002,1.0,5.625,6.875,9.5
ALUNO-269,2020,1.0,7.50002,5.0,5.75,11.0,8.6,7.099168666666667,1.0,7.291666666666667,7.5,7.5
ALUNO-269,2021,,,,,12.0,,,0.0,,,
ALUNO-269,2022,,,,,13.0,,,0.0,,,
ALUNO-27,2020,,,,,,,,1.0,,,
ALUNO-27,2021,,,,,13.0,,,0.0,,,
ALUNO-27,2022,2.0,9.000020000000001,5.0,4.583333333333333,13.0,6.493506493506493,6.350091965367965,1.0,5.625,7.5,7.111109999999999
ALUNO-270,2020,3.0,6.66667,10.0,8.666666666666666,11.0,4.2,7.1900010000000005,1.0,8.125,4.375,8.500003333333334
ALUNO-270,2021,,,,,12.0,,,0.0,,,
ALUNO-270,2022,,,,,13.0,,,0.0,,,
ALUNO-271,2020,,,,,,,,1.0,,,
ALUNO-271,2021,3.0,9.6,10.0,4.3,13.0,5.0,6.429,1.0,7.7,7.5,5.5
ALUNO-271,2022,,,,,13.0,,,0.0,,,
ALUNO-272,2020,,,,,,,,1.0,,,
ALUNO-272,2021,,,,,13.0,,,0.0,,,
ALUNO-272,2022,1.0,9.000020000000001,10.0,6.0,13.0,10.0,7.725002,1.0,6.25,5.0,7.5
ALUNO-273,2020,1.0,9.000020000000001,2.5,0.0,14.0,4.4,4.386945333333334,1.0,7.291666666666667,7.5,4.388883333333333
ALUNO-273,2021,1.0,9.5,5.0,0.0,15.0,2.1,4.125,0.0,6.3,7.5,4.4
ALUNO-273,2022,1.0,8.500020000000001,5.0,5.666666666666666,16.0,6.777777777777777,6.683335555555555,0.0,5.833333333333334,7.5,7.555556666666667
ALUNO-274,2020,5.0,7.91667,5.0,3.6666666666666665,16.0,5.6,6.113055666666667,1.0,7.291666666666667,7.5,7.444443333333334
ALUNO-274,2021,5.0,7.1,5.0,6.1,17.0,7.8,6.88,0.0,7.7,7.5,6.9
ALUNO-274,2022,,,,,18.0,,,0.0,,,
ALUNO-275,2020,3.0,10.000020000000001,10.0,4.333333333333333,13.0,5.2,6.399376666666667,1.0,6.09375,7.5,5.666665
ALUNO-275,2021,3.0,8.8,5.0,3.4,14.0,5.8,5.815,0.0,6.9,6.3,6.4
ALUNO-275,2022,4.0,8.33334,5.0,3.966666666666667,15.0,6.102272727272728,6.073162378787879,0.0,7.34375,6.25,6.8333275
ALUNO-276,2020,,,,,,,,1.0,,,
ALUNO-276,2021,,,,,13.0,,,0.0,,,
ALUNO-276,2022,0.0,8.500020000000001,5.0,8.25,13.0,8.95341802782819,7.703185605565638,1.0,5.0,8.125,8.0
ALUNO-277,2020,1.0,9.500020000000001,5.0,10.0,12.0,8.4,8.018889999999999,1.0,7.708333333333334,5.625,7.777773333333332
ALUNO-277,2021,1.0,9.5,5.0,7.8,13.0,10.0,8.183,0.0,8.5,7.5,7.8
ALUNO-277,2022,1.0,8.000020000000001,2.5,8.25,14.0,8.626811594202898,7.305919652173913,0.0,6.041666666666667,6.875,7.944443333333334
ALUNO-278,2020,5.0,8.75001,5.0,7.333333333333333,17.0,9.6,8.240834333333334,1.0,8.749999999999998,9.375,8.333333333333334
ALUNO-278,2021,,,,,18.0,,,0.0,,,
ALUNO-278,2022,,,,,19.0,,,0.0,,,
ALUNO-279,2020,,,,,,,,1.0,,,
ALUNO-279,2021,,,,,13.0,,,0.0,,,
ALUNO-279,2022,3.0,7.5,5.0,4.055555555555556,13.0,7.024703557312253,5.800078489240228,1.0,6.5625,5.0,5.888883333333334
ALUNO-28,2020,3.0,9.58335,10.0,9.0,13.0,9.6,9.354725666666667,1.0,10.0,6.875,9.944453333333334
ALUNO-28,2021,4.0,8.3,10.0,8.8,14.0,9.2,9.079,1.0,9.4,7.5,9.9
ALUNO-28,2022,,,,,15.0,,,0.0,,,
ALUNO-280,2020,1.0,8.500020000000001,5.0,6.5,10.0,6.2,6.6462520000000005,1.0,6.5625,5.0,8.0
ALUNO-280,2021,,,,,11.0,,,0.0,,,
ALUNO-280,2022,,,,,12.0,,,0.0,,,
ALUNO-281,2020,,,,,,,,1.0,,,
ALUNO-281,2021,,,,,13.0,,,0.0,,,
ALUNO-281,2022,1.0,9.000020000000001,5.0,6.75,13.0,8.87962962962963,7.424538592592594,1.0,6.041666666666667,7.5,7.72222
ALUNO-282,2020,,,,,,,,1.0,,,
ALUNO-282,2021,5.0,9.2,5.0,8.8,13.0,9.7,8.544,1.0,8.8,7.5,9.0
ALUNO-282,2022,6.0,9.16668,5.0,8.644444444444444,13.0,7.86141304347826,8.086937830917876,0.0,8.59375,6.875,9.111116666666666
ALUNO-283,2020,,,,,,,,1.0,,,
